Image Name,Exudates,Oedema,Vessel Count,Heamotomas,Bifurcations,Clarity,Diabetes Status
4926dea289f8,5,0,24,3,128,1.0,0
4927945ecfed,53,0,18,5,115,1.0,0
49386d603494,15,0,11,2,56,1.0,1
493d99f030e2,112,0,16,0,101,0.8278180188595436,0
49419f8d5cb4,0,0,10,12,68,0.6998145679113329,1
494fc9c745a3,9,0,8,6,60,0.8472224448897795,1
495106ae3b68,15,0,14,2,76,1.0,0
495255c7492f,4,0,9,9,46,0.8624668929696127,1
4958bfcc9f38,3,0,19,4,107,1.0,0
496155f71d0a,0,0,28,9,94,1.0,0
4982378d72f9,21,0,11,0,25,0.813645904053004,0
498f143c0374,1,0,12,11,37,0.6768992679236022,1
499c8df39222,8,0,12,7,66,0.9015996891742668,1
49a4765f8822,7,0,12,7,62,0.9972204817798864,1
49c5e7f6b8d2,0,0,7,8,63,0.8089956239008629,1
49d69c4c6290,6,0,20,3,62,1.0,1
49e4b95ee2dc,56,0,6,0,37,0.2061247177350118,0
49eb73968c44,131,0,7,0,40,0.5826530612244898,0
4a05f81b3aba,5,0,14,1,45,0.3965859883031368,0
4a0890b08532,67,0,15,0,51,1.0,1
4a0bba3b7d83,14,0,6,3,34,1.0,1
4a1afe4044f4,117,0,12,0,28,0.7406412825651303,0
4a213b405ee4,4,0,12,6,87,0.9474362602756532,1
4a3da369b227,6,0,16,3,57,1.0,1
4a44cc840ebe,0,0,7,2,13,0.5907899881395444,1
4a4cb731f91a,83,0,5,0,13,0.6759259743977751,0
4a558a1cd243,75,0,12,10,31,0.5547326527366271,1
4a589edaea60,26,0,17,1,83,1.0,0
4a5a6efc0bef,17,0,22,1,111,1.0,0
4a693dd3921a,28,0,8,0,32,0.3297862493580245,1
4a7dc013e802,67,0,4,0,16,0.176587900809449,1
4a96c28f3f07,34,0,3,0,13,0.5689641323463253,0
4aa07d720638,2,0,13,0,68,1.0,1
4aa3d771c5e4,12,0,31,1,98,1.0,0
4ab8c0cece7f,104,0,13,1,50,0.984985040625524,0
4abca30b676b,140,0,10,0,43,1.0,1
4ad6109706e8,0,0,5,3,25,0.94225765817349,1
4ad8d3ec8789,105,0,10,1,26,1.0,0
4b1001050f1d,61,0,11,1,20,0.895904751373551,1
4b237b958555,51,0,21,0,116,1.0,0
4b422b48d0d4,62,0,15,0,21,0.2648459708641775,1
4b5ffea77373,10,0,11,5,31,1.0,1
4b618537d52f,28,0,11,0,47,1.0,1
4b6895d0cf8d,7,0,7,5,72,0.3335952721770071,0
4b6cb0bcfd44,201,0,10,0,12,0.4568043842787616,0
4bcee3cbe232,7,0,24,2,73,1.0,0
4bd5d0b30198,64,0,23,5,84,1.0,0
4bd941611343,111,0,13,4,21,0.6718717563733048,1
4beeca5cc859,2,0,13,2,98,1.0,0
4c129470cec4,12,0,10,0,40,1.0,1
4c17e85686f0,65,0,19,0,108,1.0,0
4c389d033cb0,117,0,16,0,30,0.96272937712159,0
4c3c1ed09771,23,0,17,0,42,1.0,1
4c52922f3bfd,27,0,11,10,44,0.7839689992229357,1
4c53cc97ea13,513,0,18,1,60,0.4786353114392049,0
4c570172778b,38,0,28,1,86,1.0,1
4c5ab774a381,176,0,4,0,16,0.7734834567093369,0
4c60b10a3a6a,479,0,14,0,47,0.334870397391117,1
4c60f6fcea75,2,0,9,1,36,0.376463539323545,0
4c635a01593d,131,0,13,1,26,0.6420891579076521,0
4c6c5a1bf5ab,10,0,16,3,70,0.4577479857674532,0
4c78d9d18da9,10,0,4,2,29,0.9093893092307064,1
4c9f0fdaaef7,29,0,7,5,31,0.2315046797828059,1
4cae247d9909,0,0,20,0,157,0.9091005671818436,1
4ccee4db09b6,174,0,8,0,34,0.7143302932395403,0
4ccfa0b4e96c,145,0,8,2,50,1.0,1
4cddfc22b0ad,6,0,14,0,57,0.3913514375690156,0
4cde86044ad1,1,0,28,14,90,1.0,0
4ce74e5eb51d,0,0,12,0,56,1.0,1
4cf4d528c08e,92,0,7,0,14,1.0,0
4cfd22ae43d4,348,0,11,0,125,1.0,0
4d009cebabc9,3,0,15,9,38,0.8233173285346204,1
4d167ca69ea8,0,0,24,10,120,1.0,0
4d17559ac1e2,633,0,10,0,33,0.5016752953974589,0
4d1cf360b2d7,150,0,23,0,99,1.0,1
4d1e7def7624,284,0,7,2,17,0.6344336255163386,0
4d21ce39c905,1,0,12,1,66,1.0,1
4d3de40ced3a,96,0,21,1,95,1.0,0
4d47300e3ddb,143,0,10,0,36,0.4226981645423294,1
4d7d6928534a,11,0,4,5,20,0.5200006543699643,1
4d9fc85a8259,32,0,27,1,45,1.0,1
4da2961e62fe,63,0,17,3,75,1.0,1
4da6e2089d57,17,0,19,0,49,1.0,1
4dbce359d0e1,2,0,14,10,53,1.0,1
4dc2211a1c31,270,0,12,0,56,0.6371961392586087,1
4dd14c380696,29,0,4,0,21,0.6200049077747332,0
4dd4a4bf2421,179,0,19,0,130,1.0,0
4dd5d5ccddcf,6,0,5,2,27,0.7818628276962087,1
4dd71fc7f22b,57,0,6,1,37,1.0,1
4dd7b322f342,27,0,8,4,41,1.0,0
4dd9d29eae5d,46,0,7,1,21,0.5316173655228827,1
4df6a81b476e,4,0,14,5,25,0.7658246867611938,1
4e0656629d02,419,0,11,3,29,0.5786972565518375,1
4e1e252317b5,51,0,24,4,106,1.0,0
4e231670b48c,2,0,31,8,100,1.0,0
4e43d05cc2ef,12,0,15,2,48,0.8913211729581613,1
4e4a6224a04e,2,0,27,17,69,1.0,0
4e54ccfd49b2,28,0,7,0,208,1.0,0
4e6071b73120,1,0,19,3,66,0.5429723119708805,1
4e7694eebb91,22,0,9,13,60,0.8597815222281298,1
4e82c3c8d31f,0,0,21,7,65,1.0,1
4e8585a96739,3,0,11,4,78,0.4912377407876978,0
4e85aa647534,72,0,7,0,32,0.7782976565375649,0
4eabad7948cf,101,0,9,3,22,0.3611768025847613,0
4eaf2f81819d,42,0,22,0,62,1.0,0
4ec7796df40e,44,0,4,0,20,1.0,0
4ecd1fdd1435,25,0,9,3,79,0.7985326571510368,1
4ed31cc07366,2,0,13,7,55,1.0,1
4ee1ad981a6d,49,0,4,2,14,0.6256674915824983,1
4ef0b485a7da,45,0,20,0,81,1.0,1
4ef16a53d899,112,0,10,1,38,0.4390721851866999,0
4ef7144e24ff,4,0,5,0,47,1.0,1
4f0866b90c27,15,0,11,0,19,0.2869765653756493,1
4f20f9a9a65b,1,0,17,7,54,0.370637384188118,1
4f46d7ee61ed,19,0,28,2,50,1.0,1
4f5dd7660b17,0,0,4,5,42,1.0,0
4f60129e9a5b,3,0,10,1,60,0.9296188294957262,1
4f6abc40c72d,121,0,24,1,46,0.8984905835794038,0
4f7755e74a9e,56,0,15,0,55,1.0,1
4fa26d065ad3,28,0,10,0,69,1.0,1
4faf4063db8c,17,0,23,2,96,1.0,0
4fd5ec0dca09,93,0,8,0,34,0.8980563576131855,0
4fecf87184e6,17,0,24,0,78,1.0,1
4fef9ed8a4c5,12,0,17,1,37,0.5554480389350128,1
4ffa38550c95,94,0,7,1,6,1.0,0
500aad15b7c8,285,0,5,0,13,0.7799544394912273,0
501c319f7a9f,2,0,23,1,105,1.0,0
504a69096fcb,16,0,20,6,149,1.0,0
5056fa7d505f,12,0,8,2,55,0.4239791419573842,0
5069feccd866,157,0,8,4,18,0.4416466402192139,0
5077cdb88aed,60,0,23,3,167,1.0,0
5078caaf1f57,2,0,6,0,36,0.4278238108870802,0
50840c36f0b4,66,0,9,4,43,0.7766768758373886,1
5090917a2676,11,0,17,9,12,0.6234253013127465,1
50915e2329a1,92,0,5,0,10,1.0,0
50916d67bb51,1,0,27,0,101,0.992533888754686,0
50a2aef380c8,1,0,15,7,69,1.0,1
50d8249f7bc9,213,0,12,0,34,0.8492785571142284,0
50d8a8fb7737,51,0,12,1,31,0.3142477634712157,1
50ddd7d976df,78,0,12,0,40,0.5125414442592809,0
50f5201fd18a,49,0,9,0,45,0.7523231769661773,0
51030843fde2,9,0,6,16,33,0.830035990348043,1
510aa0a898fa,219,0,12,5,48,0.3875020118036157,1
51131b48f9d4,28,0,15,6,66,1.0,1
511fd66b2df8,601,0,12,5,16,0.8776337589301052,0
51269b77d312,19,0,25,1,99,1.0,1
513b0a4651fa,60,0,21,1,82,1.0,1
51405d042000,36,0,16,3,58,1.0,1
5152bf091152,10,0,12,2,48,1.0,1
5173d54fc214,69,0,18,0,73,1.0,1
5188a8afa879,0,0,7,1,64,1.0,1
518e880613de,34,0,6,0,35,0.9744673019508404,1
519c6e8f78dc,345,0,17,0,44,0.7367087644677109,0
51a078d6d43a,81,0,32,0,171,1.0,0
51a1d162e223,35,0,10,6,41,0.8582023639114965,1
51aa3361294c,14,0,16,4,46,0.4266529794282442,0
51af8a689511,150,0,13,0,40,1.0,0
51af8c112682,134,0,13,6,30,0.5315139954710754,1
51cd8d2057fa,3,0,22,3,96,1.0,0
51cfeccaf40d,0,0,7,2,31,0.8454001063351192,1
51d0034d177d,12,0,8,0,15,0.1730953559062314,1
51d574513bcb,64,0,14,0,20,0.6576381334096765,1
51d780864365,145,0,17,0,46,1.0,1
51da6aebba8f,344,0,12,1,32,0.3335812920494049,1
51e656e5a541,93,0,11,0,30,0.4642225675841479,0
521b5377a727,6,0,10,1,37,0.322981718539119,0
521d3e264d71,3,0,12,8,29,0.4614506564148705,1
52230bbef30e,17,0,13,4,57,1.0,1
523b3f0fc646,1,0,18,0,43,0.279312977147214,1
523d0c2cb4d6,0,0,10,5,76,0.7764030918980819,1
523ff163211b,8,0,17,9,58,0.9422562676373154,1
524f240e0c90,40,0,15,4,72,0.958328493722138,1
5257cb536da2,7,0,25,7,50,0.6360072798658541,0
525acfea47e8,13,0,12,9,65,1.0,1
525d0dd8dc45,2,0,15,3,26,0.4225634943356099,0
5264a54e1830,9,0,13,1,56,0.4738766512617071,0
5265dc9acdf8,2,0,9,1,40,0.983261461698908,1
527bea76116c,36,0,24,1,55,1.0,1
52886bed8a07,0,0,15,1,56,1.0,1
5288f7441f64,56,0,6,0,21,0.5014964623123799,0
5293576816aa,0,0,19,14,101,1.0,0
529906ff9dfa,4,0,17,10,81,1.0,0
5299a532f0e0,67,0,14,1,133,0.9866090620383624,0
52ae917fcea4,69,0,14,5,36,0.9131831826919145,1
52dbec057cc8,33,0,11,0,32,1.0,1
52ddde91a349,20,0,30,1,108,1.0,0
52edbe29d655,8,0,13,1,80,1.0,0
530d78467615,4,0,12,1,40,0.4633033413766307,1
531b39880c32,11,0,7,1,45,0.8206681935299169,1
5321ab64f9ea,11,0,29,3,104,1.0,0
53273d664cd8,117,0,23,1,130,1.0,0
5327f88a1919,75,0,11,1,40,0.3172455842523029,1
53327edb9e4d,1,0,17,1,69,0.9808215728736944,0
5347b4c8e9b3,4,0,8,1,43,0.5498483316356995,1
535682537302,160,0,8,1,47,1.0,0
53704c80f0d8,3,0,7,3,66,0.798360148869167,1
537e50fdf22e,37,0,20,1,65,0.7396339618011534,1
537e5c578f40,51,0,9,2,53,0.5185115537196843,0
53c874dbc594,40,0,2,0,17,1.0,0
53ddae6a619e,244,0,14,0,38,0.6685297942824425,0
53f6c1c65c04,30,0,7,1,31,1.0,1
54038e56131d,10,0,19,3,89,1.0,0
540e4973829e,29,0,8,0,21,1.0,0
541db13517e2,4,0,6,6,6,0.4160736166209971,1
542964865b1e,2,0,17,5,92,1.0,0
54334705a34d,77,0,11,0,25,1.0,0
5445255635f0,230,0,24,5,46,0.9156983228794948,0
545df1bbcd61,5,0,25,7,125,1.0,1
547b37da9223,0,0,12,5,52,0.992626150259703,1
5486da4273d7,31,0,12,4,33,1.0,1
549381330191,16,0,25,8,101,1.0,0
54b322c66d01,108,0,21,0,45,0.7467887611958611,0
54bbe3da103e,435,0,9,2,25,0.4284133032746038,1
54bdcdecd8f3,211,0,13,1,35,1.0,0
54cab3596214,10,0,42,20,124,1.0,1
54dc6e8107cd,88,0,14,0,62,1.0,1
54f57cf26126,156,0,7,0,14,1.0,0
55034b1dbff2,7,0,9,6,54,1.0,1
55092c0071eb,2,0,18,7,62,1.0,1
5511f114e7ee,363,0,11,0,19,0.6458286368655679,0
5548a7961a3e,0,0,14,0,37,0.1888732700198399,1
555d0bef3c5b,15,0,30,7,93,1.0,0
55968f0e63c4,85,0,16,0,154,1.0,0
55eac26bd383,0,0,7,2,35,0.8714549098196392,1
55eb405ec71e,8,0,14,8,52,1.0,1
55f7f018c61c,272,0,12,1,35,0.3101483907637015,0
55fd453001cc,35,0,14,17,80,0.9402977383338106,1
5633ced07d8e,4,0,8,1,53,1.0,1
565f3404f9b2,4,0,24,25,68,1.0,0
5671eb95512b,18,0,3,11,32,1.0,1
568455854a11,101,0,8,0,25,0.652511062942211,0
56e56aa08362,3,0,27,4,55,1.0,1
5712e2aa73a2,155,0,2,0,21,1.0,1
571bbdbf585e,15,0,20,6,102,1.0,0
5723d0ec895e,247,0,14,0,21,0.4387791279998562,1
5728b8aa98ef,9,0,23,4,103,1.0,0
573ea80a53be,179,0,10,0,19,1.0,0
57469423a012,1,0,9,9,50,0.7194590814281624,1
576e189d23d4,5,0,20,5,47,0.488769948059384,1
57760be09c03,0,0,7,7,61,0.6380285468896978,1
5777ef74c9ec,42,0,8,3,35,0.9381009365670115,1
578109578b46,8,0,16,8,44,0.7299107409050509,1
57a5e4274275,184,0,7,0,38,0.7687313402314834,0
57a5f1015504,1,0,4,2,29,0.742665248865077,1
57a710de68a4,1,0,24,5,129,1.0,0
57ce57a8cfb0,82,0,12,2,52,0.6586026747372296,1
57db4781e7ec,26,0,15,0,166,1.0,0
57f5ad4b5b29,70,0,12,5,48,1.0,0
57f933d3d7c7,84,0,5,8,36,0.3467680321295651,1
58059e73d2d4,160,0,18,1,62,0.5059058525213692,0
5814cbd2e9bf,48,0,25,1,61,1.0,0
58184d6fd087,166,0,11,0,40,1.0,1
582115961a3d,12,0,10,5,52,0.8549650321050263,1
582f739b8f62,11,0,11,3,58,0.7299125598135046,1
58529a8638d0,0,0,8,2,85,0.5768398838493313,1
586f5c56081e,95,0,19,2,84,1.0,0
587146a55885,0,0,18,6,62,0.7615061142693551,1
5879285f9d8d,83,0,15,2,48,0.8592527265589073,1
5889a0c75cac,4,0,21,3,82,1.0,0
58a9e0d7f7af,0,0,22,9,88,1.0,0
58af2c054ced,3,0,18,1,152,1.0,0
58b866484a05,33,0,5,2,52,0.4875587910514907,1
58c12863f33d,2,0,37,0,129,1.0,0
58ccba7eec9c,30,0,5,6,26,0.9276991534088586,1
58eb3809f456,36,0,7,2,55,0.3509809005766635,0
58f07741ee3b,88,0,14,0,41,1.0,0
5905a9b06a73,198,0,10,3,46,0.4984751464424058,1
594f69b503ad,2,0,8,4,40,0.5515483211320601,1
595446774178,19,0,26,0,49,1.0,1
596f4fdb0004,15,0,28,8,94,1.0,0
598b8f5b3822,41,0,6,0,9,0.5578235654983437,0
59928f999ae7,175,0,9,0,35,0.5681456791133287,0
599498e9e4bc,116,0,7,0,46,1.0,0
5995321563b7,31,0,22,6,82,1.0,0
599b89048034,24,0,19,1,76,1.0,1
59bd19c1c5bb,9,0,19,7,101,1.0,0
59e5212f7139,19,0,17,4,75,1.0,1
59ee65760535,131,0,13,0,22,0.9504354538914568,1
59f3f70abddd,1,0,6,1,63,0.8799787329761564,1
59fee5bc3479,37,0,10,0,18,0.2734123953842712,1
5a03fe3ed15c,62,0,15,2,29,1.0,1
5a091e8cd95c,0,0,18,1,66,1.0,1
5a0fe0ee4301,57,0,20,3,104,1.0,0
5a11d21c2828,9,0,13,7,32,1.0,1
5a179c123fd8,17,0,9,2,71,0.5142449797554293,0
5a27b9b2a9c1,13,0,12,3,37,0.4691106294221094,0
5a2c27b95c7c,4,0,17,5,78,0.8628633593718048,1
5a36cea278ae,5,0,9,7,32,0.929455482393358,1
5a444c32cd9a,19,0,17,0,105,1.0,0
5a5d3798c357,1,0,7,0,33,0.9577625454991616,1
5a93c0f783c4,5,0,16,4,44,0.3409438468774283,0
5ac7a414560e,4,0,27,1,100,1.0,0
5ad3dabeb2cd,43,0,22,1,112,1.0,0
5b068765e846,5,0,25,12,57,0.9373408858533392,1
5b0e53f53ef3,240,0,5,0,67,0.7481935299169767,1
5b1c4cefeb24,39,0,6,0,21,1.0,0
5b2648ad455e,68,0,13,1,33,0.5806731013046501,0
5b301a6d1ac7,64,0,8,0,20,0.1454709249819923,1
5b32ece9c627,80,0,22,1,83,1.0,0
5b3d41626ec5,15,0,28,6,107,1.0,0
5b3e7197ac1c,179,0,9,2,23,0.612405627581694,1
5b47043942f4,109,0,10,1,15,0.7701869862173326,0
5b5b80a3edee,64,0,10,3,15,0.5541745332550982,1
5b644a403e1f,17,0,15,5,42,0.9803481248210706,1
5b72ff04333d,2,0,12,6,24,0.6709431925074639,1
5b76117c4bcb,0,0,12,6,81,1.0,1
5b804948e35f,0,0,19,0,56,0.3738253650157457,1
5b994ff78547,0,0,29,12,120,1.0,0
5ba156a35ff2,9,0,20,5,128,1.0,0
5baed382f062,84,0,3,0,21,0.4133625618584107,0
5bda2ed09e62,1,0,12,7,48,0.6110863359371804,1
5bea250d8bf5,86,0,39,0,117,1.0,0
5bf3357a2823,69,0,7,1,28,0.6352197456136763,0
5bf6f2958e53,9,0,18,1,187,1.0,0
5c6194562ed2,1,0,9,7,30,0.8874972802748353,1
5c7ab966a3ee,77,0,5,0,20,0.2694620631663995,1
5c817060c0ed,0,0,15,23,77,1.0,0
5c8482926a08,0,0,21,8,49,0.714755715512658,1
5c85d22bd0de,7,0,27,4,65,1.0,0
5ca73d28f17f,159,0,4,0,15,0.8490946791542269,0
5ca779ace6e7,17,0,21,4,108,1.0,0
5cab3ef4b31c,6,0,12,4,31,0.3835118980020852,1
5cbe88914a72,3,0,16,3,155,1.0,0
5cc6dea19614,501,0,3,0,7,0.3659780748201106,1
5cde55f745af,0,0,16,17,63,0.9999812686597684,1
5ce5eeaf757a,66,0,6,0,42,1.0,0
5cf9127f251a,4,0,12,2,27,0.7415821847777188,1
5d024177e214,21,0,16,0,31,1.0,1
5d3c8c1f57da,4,0,10,0,69,0.2580530039671179,0
5d4e5fd34d91,132,0,10,0,40,1.0,0
5d5b5da5f939,2,0,21,6,127,1.0,0
5d6239c0fd39,120,0,10,0,84,1.0,0
5d74f98d62be,50,0,5,1,9,0.956598748517443,1
5d9c841eb245,180,0,4,0,19,0.6696619361171323,0
5db2e3a4594a,3,0,25,0,60,1.0,0
5db895d3f1fc,89,0,5,1,17,0.707560754161384,0
5dc23e440de3,9,0,12,5,41,0.9160524313933992,1
5dd2e26fc244,63,0,5,5,18,1.0,1
5de4615a5161,54,0,30,4,89,1.0,0
5e18af29d812,15,0,11,5,44,0.7184132346325304,1
5e505e25cd3e,384,0,11,0,22,0.914205553965073,0
5e5275ddee29,0,0,24,14,122,1.0,0
5e52c9fe676f,55,0,20,4,22,0.7356593714622918,1
5e7630f8438e,18,0,16,3,33,1.0,1
5e7cc6ab4ac4,38,0,15,5,64,0.9728998404973213,1
5e7db41b3bee,3,0,10,2,21,0.2988431556991534,1
5e97cb2b0888,5,0,15,1,56,0.3975721238395157,0
5ea9e447bb62,71,0,11,0,108,1.0,0
5ead17e894ae,1,0,20,2,65,0.366698703529508,0
5eb311bcb5f9,11,0,13,4,37,0.5446421823238313,1
5eb8fb1aad41,85,0,17,3,82,1.0,0
5ed6dc419e4d,15,0,16,7,84,0.6982066173162652,1
5efa24b03d5e,4,0,12,2,43,0.879810150914073,1
5f13e8a07344,4,0,23,6,56,0.9224212291251396,1
5f4a8c074bd5,1,0,32,12,104,1.0,0
5f51192841f7,36,0,15,0,144,1.0,0
5f6db235c04d,93,0,18,0,171,1.0,0
5f70ad48a525,3,0,13,0,59,0.8296658623369186,1
5fcff7280019,24,0,13,1,79,0.4619512494376508,0
6028a575dc27,7,0,12,3,42,1.0,1
6061f5b7378d,4,0,2,4,20,0.5666318759968918,1
606daaf0bfc7,16,0,28,3,78,0.4120120240480962,0
6089fa333013,214,0,13,0,35,0.29882313403475,1
609be3ca5ddf,5,0,7,8,42,0.4599504314751953,0
60aa4e649abf,212,0,15,3,60,0.6062788367217566,0
60e269e3e188,19,0,13,7,106,1.0,1
60edda7b4871,563,0,9,0,12,0.4411026951862909,0
60eeae3ba23d,10,0,18,0,32,1.0,1
60f15dd68d30,8,0,10,8,50,0.3087904789170177,1
6107a2e9f60e,441,0,25,3,40,1.0,0
6110ecb3bb1c,19,0,24,5,111,1.0,0
612f2df37a1d,27,0,14,6,29,1.0,1
613028ede6a0,2,0,37,12,123,1.0,1
613bacb35c05,4,0,10,0,36,0.7798369800826142,1
6155cf375354,8,0,23,0,70,1.0,0
6165081b9021,34,0,10,0,52,0.9764957670442928,1
6180920bc224,68,0,30,2,153,1.0,0
6181aa9f75f4,10,0,15,4,24,0.5079614249973501,1
6194e0fff071,19,0,9,1,13,1.0,1
61a62b1dcc36,73,0,14,0,35,0.3828896977628726,0
61ac9b0dc6b9,1,0,6,7,28,0.6370318596376426,1
61bbc11fe503,34,0,14,0,54,1.0,1
61bbe8db6f3a,18,0,13,6,26,0.9006326121631018,1
61c2fbd16e38,107,0,13,0,48,0.3272349765817348,1
61c667663f2f,90,0,47,0,225,1.0,0
61d9c88a3a4b,62,0,7,1,53,0.7470552533638707,0
61da799bf0aa,55,0,10,0,48,0.4135622813372686,0
61e301bd3c25,87,0,15,0,59,1.0,1
61f403fdb434,71,0,10,8,22,0.6824615638353756,1
62318d514160,4,0,9,5,43,0.902746390740665,1
624fb7317106,30,0,10,4,34,1.0,1
6253f23229b1,0,0,12,1,36,0.2254941720175044,1
628b581aa905,106,0,7,0,33,0.8992761850231075,0
6294b378d09f,38,0,10,0,19,0.6785842705819803,0
6298468d7d75,1,0,7,10,63,0.8083033004785081,1
62ab144d5cee,4,0,16,7,45,0.547917222199501,1
62b4be2799ca,5,0,27,3,134,1.0,0
62b826899151,149,0,20,0,134,1.0,0
62cc7ddb53b6,24,0,11,5,40,1.0,1
62e6f814c8f5,11,0,20,2,46,1.0,1
62ecdc90dd42,23,0,30,8,115,1.0,1
6324d77cf926,2,0,25,14,88,1.0,0
63363410389a,27,0,5,10,46,0.7910430657232833,1
633fe9dbaf39,267,0,10,0,18,0.5245155825165537,0
6363b360aefb,0,0,19,8,49,0.8349840088339946,1
6377e23928f6,0,0,19,11,89,0.9580594658705166,1
639915f58a2f,11,0,26,4,86,1.0,0
63a03880939c,1,0,10,1,104,0.9119603288209072,1
63b4d030b016,13,0,2,4,26,0.8227846713835836,1
63b71347e95d,30,0,28,2,80,0.9956678070008408,0
63c0eafd6aa9,4,0,23,8,99,1.0,0
63c3c571b8ee,63,0,24,0,65,1.0,1
63c7b0265775,310,0,33,5,71,0.694227103422255,0
63d217b059b6,13,0,14,2,45,0.9792359412702956,1
63e041a757eb,21,0,18,1,42,0.96709467254509,0
64678182d8a8,7,0,11,1,53,0.9898972639155862,1
64a13949e879,2,0,13,5,72,1.0,1
64ac539f58cb,241,0,3,0,2,0.4619726800539855,0
64b9206afb3f,107,0,19,0,68,1.0,0
64bad93fde3f,52,0,13,1,46,0.8237483129524354,1
64c6c6ee0d98,12,0,8,1,31,0.5262475128829086,0
64eb5a79dfdd,55,0,7,2,43,1.0,1
64fedbf97473,57,0,14,0,32,0.2553032170299783,1
650104ede84c,12,0,22,2,122,1.0,0
6504b703c429,1,0,22,2,102,1.0,0
650fbed3fdca,26,0,9,0,46,1.0,1
6531070bf03c,14,0,21,4,62,1.0,1
653534ded339,64,0,27,0,118,1.0,1
655cafb4c932,31,0,17,3,38,1.0,1
657859f893d9,41,0,10,4,35,1.0,1
658ad9f09f5d,63,0,8,0,32,0.4805718375526563,0
65a3b13ad9a0,0,0,7,1,39,0.6790049486728559,0
65a7fe9482fe,5,0,17,8,112,1.0,0
65c958379680,1,0,11,4,42,0.5086953498834403,1
65cf00be6fb4,108,0,11,0,27,0.5958866304036644,0
65dda202653d,1,0,15,0,43,0.4215014981125101,0
65e120143825,17,0,16,1,58,1.0,1
65e51e18242b,10,0,12,4,62,0.9502956116314262,1
65e530ee2e79,52,0,17,4,29,0.8392238243650144,1
65e6f1bd9875,100,0,20,3,39,0.4498020349502837,0
65f5d2a6eb7e,9,0,16,0,107,1.0,0
65f69234c8a7,1,0,20,5,110,1.0,0
6630f8675a97,18,0,8,0,28,0.4086829986503619,1
66366a90d1ef,134,0,13,3,36,0.4711214053288583,0
66375b3c64db,1,0,21,9,42,0.8874682426076643,1
66393d8c60ba,3,0,24,7,107,1.0,0
663a923d5398,474,0,6,1,26,0.3054418985401873,1
66460ecab347,77,0,16,1,40,0.3237376794405137,0
664b1f9a2087,21,0,18,4,55,1.0,1
6653ad026901,7,0,20,6,64,1.0,0
665ce639a331,40,0,11,0,51,1.0,1
6666c4f18396,0,0,4,0,25,0.5057387427917058,1
668a319c2d23,4,0,33,6,127,1.0,0
668e853258cd,284,0,16,0,46,0.2776914347141598,1
66a0bf258013,59,0,6,6,32,0.923769416383788,1
66b88a4bc474,198,0,8,0,31,0.4999555028424196,0
66bae1ba227f,0,0,10,0,16,0.4754672610527177,1
66bfec8d6bcd,4,0,20,8,116,1.0,0
66cd9c28e636,0,0,13,7,51,0.947091898081878,1
66d2ca47aa44,19,0,6,2,12,0.2649517033045683,1
6733544ae7a6,2,0,9,2,13,0.5886717304395546,1
6735931000ec,14,0,14,8,52,0.8205063187599689,1
674057ab250c,302,0,13,1,68,0.4530211779586657,1
675de69373f8,99,0,9,0,30,1.0,0
6762b2b48ea5,24,0,9,11,79,1.0,1
677f087cd697,2,0,12,3,53,0.8126900331274794,1
67844c46bc61,37,0,23,9,68,1.0,1
67c03349bb31,20,0,31,0,66,1.0,1
67d8f94f04e0,317,0,9,0,29,0.6728486360476055,0
67ed8cc78b97,68,0,7,1,40,0.520173408040571,0
67f5d89da548,18,0,9,1,41,1.0,1
6810410187a0,1,0,10,1,59,1.0,1
681c3c115684,29,0,15,0,59,0.242854281086204,1
682312e82ee3,103,0,17,8,18,1.0,0
683023cda6a5,39,0,4,0,4,1.0,0
68332fdcaa70,7,0,12,3,45,0.9410660504682834,1
684dd88a0d49,1,0,9,2,56,0.4269594699603288,0
6852f4531591,6,0,20,6,62,1.0,0
686ed1dbae20,2,0,5,2,37,0.8634691423663654,1
687759336b0d,52,0,16,2,80,0.6549912219911712,1
6889bc64ab09,40,0,9,0,29,0.2584014657118487,1
68987fb159ab,154,0,25,0,62,1.0,0
68ddb15a74de,1,0,28,3,98,1.0,0
691eeb59b4cb,2,0,30,1,111,1.0,0
692e946b1f85,159,0,9,0,46,1.0,0
69591ebb198d,0,0,16,8,59,0.8897989448284324,1
6966abf40b8c,4,0,48,0,209,1.0,0
697538183db5,15,0,6,12,20,0.6110031491554537,1
6987804eb464,34,0,14,1,26,1.0,1
698d6e422a80,107,0,22,0,32,1.0,1
69b3a00927fc,15,0,22,0,188,1.0,0
69c4cbb630de,80,0,9,0,23,1.0,0
69df7ade0575,4,0,11,3,60,1.0,1
69f43381317b,119,0,11,1,31,1.0,0
69fff98cb32a,47,0,4,1,45,1.0,1
6a244e855d0e,69,0,10,0,61,1.0,1
6a2642131e4a,37,0,16,2,69,1.0,0
6a2c3f4ef329,109,0,7,0,25,0.7188674981595843,0
6a57a3db3eff,48,0,15,15,67,1.0,0
6a905a7202d2,9,0,32,3,171,1.0,0
6a91eb157f47,5,0,15,11,50,0.9360941474786308,1
6af071b0ac6e,314,0,9,0,24,0.4017044192173603,0
6b00cb764237,7,0,11,1,53,0.9898972639155862,1
6b07971c3bf6,6,0,12,2,35,0.4544693468569792,1
6b128e648646,7,0,18,8,65,1.0,1
6b30767595d8,201,0,7,0,28,0.663217782503783,0
6b3860e8f64f,113,0,22,0,101,1.0,0
